# Dataset "Data 0" exported from GenX on Wed Dec  6 15:34:13 2017
# Column lables:
# x	I_simulated	I	error(I)
1.444999999999999840e+00 5.541964166867147730e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.449999999999999734e+00 8.812643331398468559e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.454999999999999849e+00 1.238871622562947596e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.459999999999999742e+00 1.587763389182109456e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.464999999999999858e+00 1.886401742879247870e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.469999999999999751e+00 2.096248875715874861e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.474999999999999867e+00 2.187143410455258657e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.479999999999999760e+00 2.142071372726151541e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.484999999999999876e+00 1.960650504122256777e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.489999999999999769e+00 1.660753984877813853e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.494999999999999885e+00 1.277890587815636882e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.499999999999999778e+00 8.622156868045567190e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.504999999999999671e+00 4.733445846136073070e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.509999999999999787e+00 1.734419906055074959e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.514999999999999680e+00 1.933058620811243684e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.519999999999999796e+00 5.455895503718073905e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.524999999999999689e+00 3.024614835576020376e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.529999999999999805e+00 7.612076343831524730e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.534999999999999698e+00 1.401668173412145386e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.539999999999999813e+00 2.168632686267319700e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.544999999999999707e+00 2.985525513570217761e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.549999999999999822e+00 3.762330584585556106e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.554999999999999716e+00 4.406003116257566966e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.559999999999999831e+00 4.832272883169524253e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.564999999999999725e+00 4.977478929142452454e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.569999999999999840e+00 4.808956464821317260e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.574999999999999734e+00 4.332545018997702754e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.579999999999999849e+00 3.596007481064266461e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.584999999999999742e+00 2.687530429132720501e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.589999999999999858e+00 1.728988822988540097e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.594999999999999751e+00 8.642589924390862521e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.599999999999999867e+00 2.434946545929554391e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.604999999999999760e+00 4.871277605868160307e-07 0.000000000000000000e+00 0.000000000000000000e+00
1.609999999999999654e+00 2.557777133174518868e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.614999999999999769e+00 1.055716401815297452e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.619999999999999662e+00 2.403205192652066013e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.624999999999999778e+00 4.228723533872689642e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.629999999999999671e+00 6.395220378427505332e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.634999999999999787e+00 8.706949399166768067e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.639999999999999680e+00 1.092650386080258390e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.644999999999999796e+00 1.279899535621089289e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.649999999999999689e+00 1.408146644502142287e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.654999999999999805e+00 1.457493947953692999e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.659999999999999698e+00 1.415604624803576709e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.664999999999999813e+00 1.280498774936960011e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.669999999999999707e+00 1.062664778816982750e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.674999999999999822e+00 7.862022347280201752e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.679999999999999716e+00 4.887720648559916187e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.684999999999999831e+00 2.202136583935928736e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.689999999999999725e+00 3.979684350021493006e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.694999999999999840e+00 1.220459903693107588e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.699999999999999734e+00 2.024829694961262328e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.704999999999999849e+00 6.703340076130227029e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.709999999999999742e+00 1.464246351961703482e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.714999999999999858e+00 2.616033660907485670e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.719999999999999751e+00 4.136362788822731291e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.724999999999999645e+00 6.011788673750465689e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.729999999999999760e+00 8.203672473183862279e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.734999999999999654e+00 1.064916066944768605e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.739999999999999769e+00 1.326417649402811955e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.744999999999999662e+00 1.594815866397432044e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.749999999999999778e+00 1.859011098493634773e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.754999999999999671e+00 2.107542342090005724e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.759999999999999787e+00 2.329289803459031263e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.764999999999999680e+00 2.514145290534857205e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.769999999999999796e+00 2.653606341673822588e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.774999999999999689e+00 2.741260849449009274e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.779999999999999805e+00 2.773139739892161934e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.784999999999999698e+00 2.747924597829391399e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.789999999999999813e+00 2.667004477622711076e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.794999999999999707e+00 2.534381856951174392e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.799999999999999822e+00 2.356432701007672367e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.804999999999999716e+00 2.141530998614451717e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.809999999999999831e+00 1.899554756729811625e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.814999999999999725e+00 1.641298541748349715e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.819999999999999840e+00 1.377826668238954153e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.824999999999999734e+00 1.119809677046254212e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.829999999999999627e+00 8.768928684493360048e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.834999999999999742e+00 6.571473313612049075e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.839999999999999636e+00 4.666496297670916574e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.844999999999999751e+00 3.092256475952445249e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.849999999999999645e+00 1.863780122949716808e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.854999999999999760e+00 9.739726670617586185e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.859999999999999654e+00 3.963758711478340712e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.864999999999999769e+00 8.921452714865117694e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.869999999999999662e+00 2.666094603617816185e-07 0.000000000000000000e+00 0.000000000000000000e+00
1.874999999999999778e+00 7.204654966211825127e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.879999999999999671e+00 2.468115843266015285e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.884999999999999787e+00 4.709739047053833816e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.889999999999999680e+00 6.986083926888242510e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.894999999999999796e+00 8.938678159148324542e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.899999999999999689e+00 1.032238104563759119e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.904999999999999805e+00 1.100674209123701048e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.909999999999999698e+00 1.096745437544127764e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.914999999999999813e+00 1.026985277624773438e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.919999999999999707e+00 9.046839559218205259e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.924999999999999822e+00 7.473827714714851049e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.929999999999999716e+00 5.743283271629595187e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.934999999999999609e+00 4.041233266584341819e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.939999999999999725e+00 2.527706697541185735e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.944999999999999618e+00 1.322526676965062053e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.949999999999999734e+00 4.972250774386572633e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.954999999999999627e+00 7.317243487757406589e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.959999999999999742e+00 2.537836068079906173e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.964999999999999636e+00 2.908892511542912724e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.969999999999999751e+00 7.803431064855409992e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.974999999999999645e+00 1.391064662559276719e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.979999999999999760e+00 2.020100156577522203e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.984999999999999654e+00 2.575777999630090198e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.989999999999999769e+00 2.986699499902464579e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.994999999999999662e+00 3.207462715112421544e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.999999999999999778e+00 3.220850585082737504e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.004999999999999449e+00 3.036623931516905725e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.009999999999999787e+00 2.687411165254675188e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.014999999999999680e+00 2.222450448255114776e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.019999999999999574e+00 1.700098686541278131e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.024999999999999467e+00 1.180068498092697152e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.029999999999999361e+00 7.162936478692539936e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.034999999999999698e+00 3.511700300324178237e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.039999999999999591e+00 1.116964525904982473e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.044999999999999485e+00 7.776821569994264021e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.049999999999999378e+00 3.267528709027976558e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.054999999999999272e+00 1.653699320412658371e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.059999999999999609e+00 3.743552085675604422e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.064999999999999503e+00 6.223171220808370826e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.069999999999999396e+00 8.710568722782659375e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.074999999999999289e+00 1.086066918289318669e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.079999999999999627e+00 1.240257910008450573e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.084999999999999520e+00 1.316478548917880112e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.089999999999999414e+00 1.308642187341682421e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.094999999999999307e+00 1.221451734870152169e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.099999999999999645e+00 1.068877578587525552e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.104999999999999538e+00 8.716746235274887452e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.109999999999999432e+00 6.543120688824330346e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.114999999999999325e+00 4.417267973747162821e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.119999999999999662e+00 2.562979447663291032e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.124999999999999556e+00 1.153816936855341297e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.129999999999999449e+00 2.965174291018967208e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.134999999999999343e+00 2.375770657168186596e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.139999999999999680e+00 2.963670580998937402e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.144999999999999574e+00 1.013946443657411155e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.149999999999999467e+00 2.031936280344364925e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.154999999999999361e+00 3.182565424825958692e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.159999999999999254e+00 4.296859703747083923e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.164999999999999591e+00 5.224991366006921287e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.169999999999999485e+00 5.852669764539233775e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.174999999999999378e+00 6.111932691345371401e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.179999999999999272e+00 5.985499145735520684e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.184999999999999609e+00 5.504681343441444538e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.189999999999999503e+00 4.741624472660280112e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.194999999999999396e+00 3.797261019880478249e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.199999999999999289e+00 2.786770901169440331e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.204999999999999627e+00 1.824497346692366816e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.209999999999999520e+00 1.010180985203601515e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.214999999999999414e+00 4.180696064770407558e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.219999999999999307e+00 8.999139104154391792e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.224999999999999645e+00 3.291393433734284444e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.229999999999999538e+00 2.209259309573287839e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.234999999999999432e+00 6.010457939655858759e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.239999999999999325e+00 1.101842897757373249e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.244999999999999662e+00 1.643595140853792159e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.249999999999999556e+00 2.148621191112429267e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.254999999999999449e+00 2.550513821780306517e-05 0.000000000000000000e+00 0.000000000000000000e+00
